Format=7,5610,,,Right Foot,,,,,,,,,,,5611,,,Left Foot,,,,,,,,,,,5617,,,Lumbar,,,,,,,,,,
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z
1588061834749592,9.970575,-0.329600,-1.084665,0.008702,0.004524,0.022431,-32.325203,-13.155993,2.770366,4636847653760532500.000000,0.009674,0.744287,-0.028499,0.667181,10.038527,0.972467,-1.013130,0.012457,0.014586,0.007831,-30.400138,-13.395394,4.439876,4636847224263802900.000000,0.111884,0.737117,-0.042129,0.665106,0.282076,-0.059731,-9.913065,-0.002193,0.004215,0.004101,-17.786186,-19.467744,13.392175,4636846585763289100.000000,0.015644,0.273234,-0.961796,0.006915
1588061834757404,9.976324,-0.320268,-1.062044,0.011906,0.005246,0.022023,-32.236547,-13.045426,2.812697,4636847653760532500.000000,0.009636,0.744267,-0.028487,0.667205,10.050818,0.948052,-1.017340,0.011750,0.012818,0.006048,-30.404769,-13.416105,4.643361,4636847224263802900.000000,0.111844,0.737101,-0.042098,0.665133,0.305837,-0.037274,-9.924619,-0.003261,0.003375,0.001011,-17.777716,-19.629505,13.408941,4636846687392890900.000000,0.015644,0.273233,-0.961796,0.006906
1588061834765216,9.961241,-0.305185,-1.057378,0.011845,0.007729,0.021363,-31.999941,-12.939848,3.085926,4636847653760532500.000000,0.009600,0.744240,-0.028473,0.667236,10.058900,0.931805,-1.025422,0.010321,0.013532,0.006055,-30.539206,-13.505674,4.646735,4636847224263802900.000000,0.111808,0.737082,-0.042072,0.665161,0.318692,-0.046880,-9.923319,-0.004102,0.006238,0.000000,-17.622941,-19.615856,13.505937,4636846687392890900.000000,0.015657,0.273235,-0.961795,0.006896
1588061834773028,9.965906,-0.305185,-1.049837,0.007320,0.004776,0.020955,-31.909767,-12.939848,3.189395,4636847653760532500.000000,0.009579,0.744221,-0.028469,0.667258,10.075230,0.911433,-1.025422,0.010328,0.013171,0.006409,-30.591753,-13.538011,4.549080,4636847224263802900.000000,0.111771,0.737064,-0.042046,0.665189,0.343104,-0.014153,-9.900204,-0.001011,0.003204,0.000000,-17.546578,-19.364071,13.581003,4636846687392890900.000000,0.015654,0.273238,-0.961794,0.006895
1588061834780840,9.978113,-0.323841,-1.054501,0.005341,0.001728,0.020703,-32.101091,-12.972495,3.038954,4636847653760532500.000000,0.009563,0.744210,-0.028471,0.667270,10.075152,0.927836,-1.041747,0.010681,0.012818,0.006409,-30.534613,-13.480871,4.443275,4636847224263802900.000000,0.111733,0.737047,-0.042020,0.665215,0.365574,-0.048830,-9.900852,0.000000,0.003204,0.000057,-17.627491,-19.215864,13.467246,4636846687392890900.000000,0.015651,0.273240,-0.961794,0.006898
1588061834788652,9.980993,-0.344689,-1.048055,0.008197,0.001884,0.020547,-32.312579,-13.025299,2.978606,4636847653760532500.000000,0.009539,0.744199,-0.028464,0.667284,10.071108,0.915482,-1.049837,0.009967,0.010675,0.004266,-30.506300,-13.509698,4.545639,4636847224263802900.000000,0.111702,0.737036,-0.041991,0.665235,0.354663,-0.046884,-9.910466,0.000000,0.003204,0.001068,-17.631381,-19.467679,13.304885,4636846687392890900.000000,0.015648,0.273239,-0.961794,0.006901
1588061834796464,9.959462,-0.334262,-1.030084,0.015266,0.002389,0.018411,-32.378019,-13.025299,2.978606,4636847653760532500.000000,0.009500,0.744186,-0.028433,0.667299,10.046624,0.911509,-1.049837,0.011756,0.010327,0.003204,-30.620557,-13.652267,4.687849,4636847224263802900.000000,0.111668,0.737027,-0.041954,0.665253,0.366222,-0.011561,-9.879024,-0.000057,0.003318,0.001012,-17.705263,-19.624977,13.511090,4636846687392890900.000000,0.015645,0.273238,-0.961795,0.006903
1588061834804276,9.946149,-0.337146,-1.051613,0.018003,0.000660,0.017498,-32.264605,-13.057929,2.945977,4636847653760532500.000000,0.009455,0.744179,-0.028393,0.667310,10.042647,0.915555,-1.017192,0.015674,0.012110,0.004633,-30.726171,-13.651785,4.650814,4636847224263802900.000000,0.111620,0.737015,-0.041910,0.665277,0.366222,-0.000645,-9.934890,-0.001068,0.005341,0.000169,-17.781668,-19.544052,13.669653,4636846687392890900.000000,0.015650,0.273240,-0.961794,0.006904
1588061834812088,9.956580,-0.324939,-1.078912,0.016430,0.000000,0.018566,-32.138542,-13.110751,2.925780,4636847653760532500.000000,0.009412,0.744173,-0.028359,0.667319,10.063014,0.931877,-1.033650,0.014234,0.011390,0.003913,-30.701484,-13.566338,4.549113,4636847224263802900.000000,0.111578,0.737004,-0.041868,0.665299,0.364929,-0.013501,-9.899557,-0.001012,0.005284,0.003035,-17.692327,-19.539525,13.388206,4636846687392890900.000000,0.015656,0.273231,-0.961796,0.006906
1588061834819900,9.963013,-0.294093,-1.081799,0.014644,-0.000408,0.018411,-32.060644,-13.138710,3.015885,4636847653760532500.000000,0.009374,0.744168,-0.028330,0.667326,10.062948,0.939970,-1.041678,0.011390,0.011395,0.004632,-30.677204,-13.595124,4.451466,4636847224263802900.000000,0.111541,0.736991,-0.041836,0.665321,0.341163,-0.036622,-9.889284,-0.000113,0.004216,0.000000,-17.538175,-19.454094,13.120410,4636846698720035800.000000,0.015656,0.273233,-0.961796,0.006909
1588061834827712,9.976337,-0.265674,-1.060274,0.009458,-0.002699,0.017498,-32.007813,-13.156040,3.113539,4636847653760532500.000000,0.009354,0.744169,-0.028312,0.667326,10.050742,0.939970,-1.037629,0.008540,0.009608,0.004627,-30.620095,-13.680572,4.484349,4636847224263802900.000000,0.111513,0.736983,-0.041812,0.665337,0.328955,-0.036622,-9.910476,-0.002080,0.003261,0.000056,-17.468794,-19.377666,13.299024,4636846902141255700.000000,0.015655,0.273236,-0.961795,0.006904
1588061834835524,9.965899,-0.299403,-1.042287,0.010330,-0.004526,0.018159,-32.068369,-13.045536,3.099393,4636847653760532500.000000,0.009329,0.744174,-0.028294,0.667321,10.038536,0.931813,-1.045787,0.006763,0.007118,0.002845,-30.591753,-13.708914,4.655417,4636847224263802900.000000,0.111494,0.736980,-0.041789,0.665345,0.314823,-0.038549,-9.879644,-0.001012,0.004273,0.001012,-17.468152,-19.467594,13.387025,4636846902141255700.000000,0.015657,0.273234,-0.961795,0.006904
1588061834843336,9.978106,-0.320285,-1.059152,0.014954,-0.002797,0.018159,-32.166508,-12.939848,2.946003,4636847653760532500.000000,0.009291,0.744176,-0.028263,0.667321,10.018172,0.944077,-1.049837,0.005695,0.005695,0.002136,-30.648852,-13.708914,4.659009,4636847224263802900.000000,0.111480,0.736980,-0.041767,0.665348,0.268563,-0.071957,-9.945816,-0.000056,0.004104,0.000000,-17.461092,-19.625000,13.311219,4636846902141255700.000000,0.015657,0.273237,-0.961795,0.006908
1588061834851148,9.990313,-0.300528,-1.064938,0.014547,-0.002136,0.018159,-32.138567,-12.939848,2.925751,4636847653760532500.000000,0.009253,0.744175,-0.028234,0.667323,10.034539,0.952177,-1.033525,0.005341,0.003913,0.002136,-30.620113,-13.708914,4.487954,4636847224263802900.000000,0.111466,0.736986,-0.041747,0.665346,0.269844,-0.048189,-9.887356,-0.001012,0.001180,0.000000,-17.542038,-19.535081,13.408214,4636846902141255700.000000,0.015647,0.273240,-0.961794,0.006905
1588061834858960,9.993207,-0.288322,-1.059149,0.013071,-0.001729,0.018159,-32.093262,-12.939848,3.015855,4636847653760532500.000000,0.009221,0.744174,-0.028209,0.667326,10.046693,0.952177,-1.033577,0.002486,0.003918,0.001423,-30.534664,-13.708914,4.419080,4636847224263802900.000000,0.111462,0.736990,-0.041732,0.665343,0.293620,-0.035338,-9.879642,0.000056,0.003373,0.000000,-17.542038,-19.382139,13.479549,4636846902141255700.000000,0.015644,0.273242,-0.961793,0.006908
1588061834866772,9.994966,-0.280770,-1.083562,0.008898,-0.001475,0.018159,-32.153779,-12.939848,3.076266,4636847653760532500.000000,0.009200,0.744172,-0.028194,0.667330,10.063004,0.960333,-1.013163,0.000355,0.004273,0.001782,-30.506300,-13.651825,4.484324,4636847224263802900.000000,0.111463,0.736992,-0.041724,0.665340,0.304546,-0.012207,-9.949673,0.000844,0.006409,0.000000,-17.542038,-19.548526,13.300956,4636846902141255700.000000,0.015652,0.273245,-0.961792,0.006917
1588061834874584,10.000762,-0.299388,-1.098666,0.003865,-0.002544,0.016937,-32.279887,-12.939848,3.006448,4636847653760532500.000000,0.009197,0.744172,-0.028189,0.667329,10.095571,0.964385,-1.017316,0.000714,0.003559,0.002136,-30.506300,-13.509300,4.508585,4636847224263802900.000000,0.111463,0.736996,-0.041716,0.665336,0.295534,-0.012207,-9.954211,-0.003149,0.006353,0.000000,-17.542038,-19.625032,13.208410,4636846902141255700.000000,0.015664,0.273247,-0.961791,0.006911
1588061834882396,9.981002,-0.320293,-1.098666,0.001983,-0.002797,0.015768,-32.297282,-12.907273,2.855926,4636847653760532500.000000,0.009202,0.744174,-0.028186,0.667328,10.099573,0.948071,-1.041736,0.000354,0.002491,0.001423,-30.506300,-13.566757,4.651358,4636847224263802900.000000,0.111464,0.737003,-0.041708,0.665329,0.343082,-0.012845,-9.831423,-0.002136,0.005229,0.000000,-17.546501,-19.544052,13.213511,4636846902141255700.000000,0.015670,0.273250,-0.961791,0.006908
1588061834890208,9.992060,-0.291226,-1.089360,-0.000407,-0.002136,0.016683,-32.251961,-12.826478,2.758272,4636847653760532500.000000,0.009212,0.744173,-0.028192,0.667328,10.079206,0.939970,-1.025361,0.000000,0.000709,0.001068,-30.457349,-13.786634,4.805851,4636847224263802900.000000,0.111468,0.737015,-0.041700,0.665316,0.366222,-0.023777,-9.910498,-0.002025,0.003316,0.000000,-17.627491,-19.548517,13.311172,4636846902141255700.000000,0.015669,0.273252,-0.961790,0.006904
1588061834898020,10.017626,-0.268563,-1.074252,0.000560,-0.002543,0.016836,-32.251961,-12.809063,2.735052,4636847653760532500.000000,0.009218,0.744173,-0.028195,0.667327,10.062950,0.939970,-1.029530,-0.002141,-0.000714,0.000354,-30.433056,-13.761562,4.699504,4636847224263802900.000000,0.111479,0.737029,-0.041697,0.665298,0.366864,-0.014134,-9.877716,0.000056,0.005397,0.000000,-17.631344,-19.620514,13.408224,4636846902141255700.000000,0.015674,0.273255,-0.961789,0.006909
1588061834905832,10.000768,-0.273214,-1.069600,0.002797,-0.003204,0.018159,-32.251961,-12.919515,2.832707,4636847653760532500.000000,0.009215,0.744176,-0.028197,0.667325,10.042588,0.939970,-1.021317,-0.001063,-0.001068,0.002855,-30.539084,-13.594730,4.479798,4636847080786717700.000000,0.111481,0.737045,-0.041698,0.665281,0.378430,-0.048188,-9.912412,0.000900,0.006184,0.000225,-17.696883,-19.449612,13.493675,4636846902141255700.000000,0.015681,0.273257,-0.961788,0.006918
1588061834913644,9.985656,-0.266819,-1.066695,0.003357,-0.002391,0.018972,-32.219407,-13.057852,2.962911,4636847653760532500.000000,0.009207,0.744176,-0.028200,0.667325,10.034486,0.972596,-1.029527,-0.000714,-0.001068,0.004273,-30.697787,-13.538011,4.480281,4636847009515438100.000000,0.111477,0.737060,-0.041703,0.665264,0.377790,-0.036622,-9.911133,-0.002192,0.002304,0.004049,-17.627491,-19.296646,13.580385,4636846902141255700.000000,0.015676,0.273244,-0.961792,0.006912
1588061834921456,9.994956,-0.262747,-1.060302,0.006968,-0.001475,0.020702,-32.138608,-13.078202,3.076266,4636847653760532500.000000,0.009185,0.744173,-0.028198,0.667328,10.010018,0.956176,-1.037629,-0.003209,-0.003209,0.004986,-30.750448,-13.595102,4.581987,4636847009515438100.000000,0.111479,0.737080,-0.041717,0.665241,0.365582,-0.036622,-9.889278,-0.003092,0.005285,0.000056,-17.623007,-19.467569,13.674890,4636846902141255700.000000,0.015684,0.273246,-0.961791,0.006905
1588061834929268,10.000774,-0.297626,-1.042278,0.010834,-0.002136,0.020143,-32.093262,-13.057837,3.076266,4636847653760532500.000000,0.009153,0.744173,-0.028185,0.667330,10.006018,0.964433,-1.029475,-0.005700,-0.002846,0.005341,-30.644442,-13.680543,4.622553,4636847009515438100.000000,0.111487,0.737098,-0.041738,0.665218,0.354654,-0.036622,-9.913051,-0.001012,0.004217,0.001012,-17.542038,-19.629505,13.486049,4636846902141255700.000000,0.015686,0.273245,-0.961792,0.006905
1588061834937080,9.985656,-0.286598,-1.063777,0.010785,-0.002136,0.018159,-32.093262,-13.171158,3.076266,4636847653760532500.000000,0.009126,0.744172,-0.028166,0.667331,10.018224,0.943977,-1.041730,-0.006409,-0.003563,0.006054,-30.534675,-13.765991,4.626606,4636847009515438100.000000,0.111494,0.737117,-0.041764,0.665194,0.363666,-0.037261,-9.923341,0.000056,0.003204,0.000000,-17.546511,-19.625032,13.208410,4636846902141255700.000000,0.015682,0.273248,-0.961791,0.006908
1588061834944892,9.990302,-0.265647,-1.086459,0.006664,-0.002543,0.019785,-32.121137,-13.269447,3.076266,4636847653760532500.000000,0.009107,0.744173,-0.028163,0.667331,10.038586,0.944070,-1.057991,-0.006409,-0.007126,0.007122,-30.506300,-13.737288,4.691837,4636847009515438100.000000,0.111499,0.737146,-0.041794,0.665160,0.318667,-0.049467,-9.898929,0.001068,0.003204,0.000056,-17.627491,-19.539590,13.223072,4636846902141255700.000000,0.015678,0.273250,-0.961790,0.006915
1588061834952704,9.993218,-0.280770,-1.086459,0.006967,-0.002392,0.022838,-32.231539,-13.144028,2.969427,4636847653760532500.000000,0.009079,0.744173,-0.028168,0.667331,10.071151,0.952177,-1.062044,-0.006409,-0.008545,0.006764,-30.669357,-13.594774,4.724265,4636847152937550800.000000,0.111504,0.737178,-0.041824,0.665121,0.339899,-0.059765,-9.877062,0.001012,0.003316,0.001012,-17.623039,-19.454149,13.494269,4636846902141255700.000000,0.015673,0.273249,-0.961791,0.006922
1588061834960516,9.976367,-0.280770,-1.086459,0.008394,-0.001068,0.022687,-32.337410,-12.907339,2.725832,4636847612911061000.000000,0.009047,0.744169,-0.028169,0.667336,10.075163,0.952177,-1.070196,-0.006409,-0.009259,0.007122,-30.750448,-13.538011,4.650894,4636847224263802900.000000,0.111508,0.737212,-0.041856,0.665081,0.305185,-0.037258,-9.900204,-0.000167,0.005396,0.000000,-17.538222,-19.373150,13.576664,4636846902141255700.000000,0.015678,0.273252,-0.961790,0.006926
1588061834968328,9.970528,-0.285414,-1.086459,0.005596,-0.003100,0.021769,-32.304906,-12.919406,2.649533,4636847546386350100.000000,0.009025,0.744171,-0.028174,0.667334,10.062956,0.952177,-1.066100,-0.004269,-0.008187,0.007477,-30.644482,-13.652128,4.622550,4636847224263802900.000000,0.111504,0.737244,-0.041882,0.665044,0.305185,-0.046922,-9.900840,-0.003204,0.006298,0.000056,-17.472609,-19.377601,13.391521,4636846896547848200.000000,0.015690,0.273254,-0.961789,0.006920
1588061834976140,9.990299,-0.297620,-1.081816,0.004273,-0.003972,0.022837,-32.219462,-13.085653,2.816824,4636847546386350100.000000,0.009005,0.744175,-0.028186,0.667329,10.058900,0.960327,-1.037595,-0.001778,-0.006764,0.006764,-30.485806,-13.708914,4.553258,4636847224263802900.000000,0.111496,0.737274,-0.041899,0.665012,0.302648,-0.012842,-9.909874,-0.003149,0.004273,0.001068,-17.546479,-19.454161,13.396596,4636846794767073300.000000,0.015694,0.273252,-0.961790,0.006912
1588061834983952,9.997864,-0.300543,-1.078894,0.005491,0.000406,0.023905,-32.138655,-13.156143,3.023308,4636847546386350100.000000,0.008978,0.744168,-0.028198,0.667337,10.042602,0.956236,-1.041720,-0.001781,-0.009261,0.007122,-30.481951,-13.594825,4.443397,4636847224263802900.000000,0.111487,0.737310,-0.041919,0.664972,0.258887,-0.025048,-9.864847,-0.002136,0.004217,0.001179,-17.631921,-19.368720,13.489181,4636846794767073300.000000,0.015697,0.273250,-0.961790,0.006908
1588061834991764,10.002505,-0.302260,-1.077177,0.008695,-0.000556,0.024161,-32.153597,-13.110751,3.113394,4636847546386350100.000000,0.008941,0.744163,-0.028202,0.667343,10.042634,0.960326,-1.074281,-0.002849,-0.009256,0.007477,-30.506300,-13.480973,4.472058,4636847224263802900.000000,0.111479,0.737345,-0.041942,0.664932,0.305818,-0.034091,-9.888629,-0.001970,0.003204,0.003038,-17.716739,-19.300985,13.479689,4636846794767073300.000000,0.015695,0.273242,-0.961793,0.006904
1588061834999576,10.014711,-0.312752,-1.066685,0.010275,-0.002392,0.023093,-32.251961,-13.110751,3.136801,4636847546386350100.000000,0.008903,0.744163,-0.028200,0.667343,10.054840,0.964385,-1.037573,-0.006056,-0.005694,0.007477,-30.506300,-13.566625,4.512680,4636847224263802900.000000,0.111481,0.737371,-0.041973,0.664902,0.318655,0.009051,-9.900835,0.000958,0.003204,0.000055,-17.777980,-19.552889,13.301020,4636846794767073300.000000,0.015691,0.273244,-0.961792,0.006910
1588061835007388,10.017638,-0.309825,-1.074252,0.009613,-0.001880,0.022025,-32.219484,-13.078275,3.076266,4636847587194587100.000000,0.008869,0.744162,-0.028195,0.667345,10.058900,0.956237,-1.029510,-0.006764,-0.004986,0.007477,-30.669253,-13.737529,4.451558,4636847224263802900.000000,0.111485,0.737393,-0.042005,0.664874,0.342437,-0.048200,-9.913041,-0.001123,0.003204,0.001068,-17.619304,-19.701732,13.212819,4636846794767073300.000000,0.015689,0.273243,-0.961792,0.006909
1588061835015200,10.005432,-0.326670,-1.078890,0.010019,-0.002393,0.021363,-32.166508,-13.025299,3.108738,4636847653760532500.000000,0.008835,0.744162,-0.028188,0.667346,10.075193,0.952177,-1.037629,-0.005696,-0.001777,0.004626,-30.750448,-13.794366,4.419080,4636847224263802900.000000,0.111494,0.737409,-0.042024,0.664854,0.352755,-0.036622,-9.922730,-0.002081,0.003204,0.001013,-17.468794,-19.454193,13.298900,4636846800305508400.000000,0.015687,0.273241,-0.961793,0.006904
1588061835023012,9.988588,-0.313980,-1.091097,0.010681,-0.000662,0.021363,-32.259267,-13.057765,3.166355,4636847653760532500.000000,0.008799,0.744158,-0.028180,0.667351,10.091461,0.935885,-1.070214,-0.005341,0.000000,0.003917,-30.587526,-13.737343,4.557563,4636847224263802900.000000,0.111504,0.737420,-0.042040,0.664839,0.330228,-0.035994,-9.887369,-0.001068,0.003204,0.000000,-17.476960,-19.386342,13.387124,4636846902141255700.000000,0.015685,0.273244,-0.961792,0.006902
1588061835030824,9.978087,-0.268563,-1.094028,0.008247,0.000406,0.020957,-32.410656,-13.110751,3.206390,4636847612966040600.000000,0.008772,0.744151,-0.028176,0.667359,10.079233,0.895182,-1.094604,-0.001777,0.000000,0.006411,-30.457430,-13.586738,4.691766,4636847224263802900.000000,0.111498,0.737433,-0.042054,0.664825,0.343064,-0.023787,-9.878302,-0.001013,0.003204,0.000000,-17.627491,-19.633902,13.301044,4636846902141255700.000000,0.015683,0.273247,-0.961791,0.006901
1588061835038636,9.981019,-0.282475,-1.095734,0.003055,0.001068,0.020701,-32.350371,-13.045828,3.296475,4636847546386350100.000000,0.008761,0.744142,-0.028185,0.667369,10.087397,0.887078,-1.057944,0.000000,0.002851,0.006764,-30.538935,-13.476936,4.650964,4636847224263802900.000000,0.111485,0.737438,-0.042063,0.664821,0.366222,-0.013464,-9.923991,-0.000055,0.003259,0.000000,-17.619326,-19.706163,13.208410,4636846902141255700.000000,0.015680,0.273249,-0.961791,0.006904
1588061835046448,9.978084,-0.305185,-1.110874,0.000663,0.001474,0.021769,-32.219510,-12.907397,3.352400,4636847546386350100.000000,0.008754,0.744132,-0.028204,0.667379,10.071092,0.891140,-1.053916,0.000000,0.002847,0.006409,-30.591753,-13.566567,4.549251,4636847224263802900.000000,0.111474,0.737444,-0.042071,0.664815,0.364969,-0.036622,-9.912412,-0.001068,0.004108,0.000110,-17.472554,-19.535279,13.217810,4636846902141255700.000000,0.015681,0.273251,-0.961790,0.006904
1588061835054260,9.976386,-0.309820,-1.101604,0.000000,0.002542,0.020809,-32.226760,-12.919283,3.312385,4636847546386350100.000000,0.008751,0.744120,-0.028222,0.667393,10.050758,0.907424,-1.070186,0.002137,0.002849,0.004984,-30.534759,-13.737449,4.524881,4636847224263802900.000000,0.111459,0.737451,-0.042070,0.664810,0.343060,-0.035369,-9.914291,-0.000959,0.001123,0.002081,-17.550182,-19.373150,13.401545,4636846902141255700.000000,0.015670,0.273246,-0.961792,0.006901
1588061835062072,9.965875,-0.303490,-1.086459,0.000000,0.003204,0.019375,-32.357643,-13.057739,3.226937,4636847546386350100.000000,0.008752,0.744105,-0.028235,0.667408,10.030410,0.915555,-1.049827,0.001780,0.002492,0.005697,-30.612139,-13.851356,4.463815,4636847224263802900.000000,0.111444,0.737459,-0.042072,0.664804,0.364975,-0.013454,-9.948410,0.000959,0.002245,0.001014,-17.696995,-19.373150,13.581852,4636846902141255700.000000,0.015662,0.273245,-0.961792,0.006906
1588061835069884,9.982715,-0.276137,-1.081826,-0.000811,0.003610,0.020552,-32.378223,-13.110751,3.136859,4636847546386350100.000000,0.008752,0.744090,-0.028254,0.667424,10.030420,0.939979,-1.029488,0.000356,0.000712,0.006409,-30.778977,-13.765838,4.488277,4636847224263802900.000000,0.111431,0.737471,-0.042080,0.664793,0.341807,-0.036622,-9.934961,-0.001068,0.004273,0.000000,-17.623137,-19.377503,13.474876,4636846902141255700.000000,0.015664,0.273248,-0.961791,0.006906
1588061835077696,10.002497,-0.287096,-1.078885,-0.000920,0.004273,0.020037,-32.264971,-13.078318,3.039200,4636847546386350100.000000,0.008754,0.744073,-0.028272,0.667442,10.034486,0.952177,-1.049837,-0.000712,0.001424,0.005697,-30.730103,-13.594978,4.581845,4636847224263802900.000000,0.111423,0.737480,-0.042089,0.664783,0.340564,-0.036622,-9.899582,-0.001014,0.004218,0.000000,-17.546391,-19.462954,13.198461,4636846902141255700.000000,0.015666,0.273250,-0.961791,0.006906
1588061835085508,10.010071,-0.322025,-1.077194,0.002690,0.003867,0.021363,-32.231364,-12.992871,2.909117,4636847546386350100.000000,0.008742,0.744057,-0.028284,0.667460,10.010073,0.944040,-1.037631,-0.003204,0.002136,0.006053,-30.620240,-13.594974,4.687638,4636847224263802900.000000,0.111421,0.737487,-0.042105,0.664775,0.317392,-0.036002,-9.887997,0.000000,0.003204,0.000000,-17.619426,-19.548395,13.023018,4636846902141255700.000000,0.015662,0.273253,-0.961790,0.006909
1588061835093320,9.996178,-0.320338,-1.057413,0.005341,0.004015,0.021363,-32.365197,-12.972265,2.795495,4636847546386350100.000000,0.008722,0.744041,-0.028289,0.667478,10.022275,0.948107,-1.025422,-0.002137,0.000712,0.005697,-30.534792,-13.737383,4.659167,4636847224263802900.000000,0.111417,0.737497,-0.042118,0.664763,0.316772,-0.023795,-9.887376,0.000000,0.003259,0.000000,-17.464452,-19.629505,13.218335,4636846902141255700.000000,0.015659,0.273256,-0.961789,0.006911
1588061835101132,9.973449,-0.305185,-1.054467,0.004936,0.004530,0.020147,-32.378240,-13.025299,2.864956,4636847546386350100.000000,0.008707,0.744023,-0.028292,0.667497,10.042622,0.935904,-1.025422,-0.000356,-0.000712,0.006053,-30.563258,-13.794366,4.561512,4636847224263802900.000000,0.111406,0.737513,-0.042128,0.664747,0.305185,-0.014683,-9.876409,-0.000054,0.004218,0.000054,-17.395721,-19.625173,13.403728,4636846902141255700.000000,0.015660,0.273258,-0.961788,0.006915
