Format=7,5610,,,Right Foot,,,,,,,,,,,5611,,,Left Foot,,,,,,,,,,,5617,,,Lumbar,,,,,,,,,,
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z
1588062568502562,9.539340,-2.651991,-1.892148,0.168592,-0.851575,0.039652,-22.106409,-14.636970,5.112528,4636848727502356500.000000,0.578150,0.254556,-0.738973,0.234227,16.592938,-2.356662,-10.921515,-0.654119,4.643929,-1.489600,-22.650761,-15.235873,-1.312247,4636849156999086100.000000,0.644681,0.408376,-0.502173,0.406739,0.317392,-0.005649,-9.904944,-0.000989,0.004352,0.000574,-27.280818,-7.391320,13.856120,4636847009515438100.000000,0.016726,0.115561,-0.993155,0.002867
1588062568510374,9.461033,-2.485838,-2.100573,0.278425,-0.858921,0.040590,-22.083193,-14.624469,5.379006,4636848727502356500.000000,0.575439,0.255844,-0.740628,0.234273,16.090332,-3.971325,-11.185506,-0.680187,4.471700,-1.386526,-22.570608,-15.418963,-2.246950,4636849071726501900.000000,0.656646,0.402166,-0.489685,0.409007,0.311744,-0.017856,-9.918971,-0.001148,0.004193,0.000000,-27.286279,-7.483138,13.848116,4636847009515438100.000000,0.016728,0.115562,-0.993155,0.002866
1588062568518186,9.427687,-1.859674,-2.365564,0.318361,-0.882656,0.025088,-22.083193,-14.561941,5.576406,4636848727502356500.000000,0.572626,0.257285,-0.742275,0.234374,15.078750,-4.444732,-11.265183,-0.594110,4.238049,-1.183767,-22.559280,-15.608243,-3.257389,4636847960378973200.000000,0.667493,0.396033,-0.477820,0.411459,0.316480,-0.018767,-9.895470,-0.000988,0.004847,0.000494,-27.173508,-7.437959,14.082952,4636847009515438100.000000,0.016732,0.115561,-0.993155,0.002866
1588062568525998,9.632515,-1.122248,-2.529898,0.286111,-0.925768,-0.003098,-21.947733,-14.478285,5.676138,4636848819154529300.000000,0.569739,0.258772,-0.744010,0.234272,13.927751,-3.704483,-11.758885,-0.590070,3.962967,-1.030707,-22.564567,-15.870634,-4.075270,4636847761134714900.000000,0.677387,0.389954,-0.466769,0.413776,0.340895,-0.006560,-9.875790,-0.001148,0.003778,0.000574,-27.122113,-7.385479,14.233832,4636846910168204300.000000,0.016733,0.115560,-0.993155,0.002865
1588062568533810,9.897498,-0.648524,-2.572187,0.180477,-0.978991,-0.035741,-21.789040,-14.392835,5.772008,4636848834876538900.000000,0.566825,0.260165,-0.745917,0.233733,12.731709,-1.970927,-12.485976,-0.690415,3.635246,-0.954571,-22.632526,-16.041406,-4.893850,4636847761134714900.000000,0.686548,0.383905,-0.456750,0.415510,0.342723,-0.016938,-9.887081,-0.000494,0.003698,0.000000,-27.200994,-7.425001,14.188665,4636846794767073300.000000,0.016733,0.115561,-0.993155,0.002867
1588062568541622,10.155613,-0.492190,-2.461160,0.056768,-1.048046,-0.054264,-21.765800,-14.380322,5.859238,4636848834876538900.000000,0.563844,0.261397,-0.748060,0.232720,11.547688,-0.944361,-13.290693,-0.851882,3.246545,-0.859115,-22.614964,-16.053613,-5.716043,4636847707069690900.000000,0.694963,0.377804,-0.448086,0.416544,0.323956,-0.025334,-9.900204,-0.000574,0.004766,0.000494,-27.280790,-7.476575,14.136173,4636846794767073300.000000,0.016736,0.115560,-0.993155,0.002869
1588062568549434,10.443154,-0.382349,-2.347741,-0.045391,-1.125064,-0.063903,-21.828293,-14.453229,5.955085,4636848834876538900.000000,0.560740,0.262498,-0.750442,0.231304,10.531163,-1.055352,-13.961336,-0.908812,2.755986,-0.746295,-22.358576,-16.071956,-6.444076,4636846994095774700.000000,0.702309,0.372089,-0.440942,0.416992,0.317392,-0.017851,-9.900204,0.000000,0.004353,0.000574,-27.286307,-7.477494,14.091025,4636846794767073300.000000,0.016739,0.115559,-0.993155,0.002873
1588062568557246,10.756950,-0.293317,-2.164973,-0.097180,-1.202124,-0.070625,-21.776555,-14.392868,6.125646,4636848834876538900.000000,0.557458,0.263570,-0.753019,0.229639,9.628806,-1.791115,-15.073729,-0.828164,2.172527,-0.653076,-21.967201,-16.174851,-7.243449,4636846794767073300.000000,0.708300,0.367343,-0.435353,0.416939,0.328678,-0.018772,-9.911489,0.000000,0.003698,0.000000,-27.173569,-7.470931,14.038514,4636846794767073300.000000,0.016738,0.115561,-0.993155,0.002876
1588062568565058,11.032654,-0.134978,-2.177950,-0.086298,-1.279933,-0.081589,-21.630421,-14.307425,6.381633,4636848834876538900.000000,0.553932,0.264762,-0.755727,0.227896,8.736024,-2.263676,-15.905504,-0.701227,1.511567,-0.568623,-21.893989,-16.345735,-7.631396,4636846794767073300.000000,0.712799,0.363855,-0.431478,0.416358,0.324881,-0.012207,-9.913335,-0.001975,0.004273,0.000000,-27.161574,-7.437079,14.038514,4636846794767073300.000000,0.016741,0.115562,-0.993155,0.002872
1588062568572870,11.228317,0.244192,-2.299673,-0.064181,-1.366107,-0.099717,-21.607103,-14.232388,6.577296,4636848834876538900.000000,0.550131,0.266126,-0.758563,0.226086,7.891223,-2.757045,-16.694243,-0.599746,0.800498,-0.469974,-21.967212,-16.499169,-7.827586,4636846794767073300.000000,0.715772,0.361627,-0.429544,0.415198,0.310826,-0.023488,-9.894563,-0.003779,0.003286,0.000000,-27.320250,-7.437169,13.999031,4636846943603934200.000000,0.016740,0.115563,-0.993155,0.002861
1588062568580682,11.338523,0.680023,-2.277758,-0.069084,-1.455508,-0.113475,-21.461334,-14.429868,6.687502,4636848834876538900.000000,0.546065,0.267591,-0.761560,0.224132,7.995849,-2.093570,-14.800604,-0.447859,0.133824,-0.385525,-21.893978,-16.418958,-8.028983,4636846787097488400.000000,0.717265,0.360760,-0.429342,0.413581,0.323032,-0.030983,-9.893636,-0.002218,0.002630,0.000000,-27.332305,-7.516976,13.953062,4636847116889620500.000000,0.016737,0.115564,-0.993155,0.002856
1588062568588494,11.436181,0.880007,-2.239341,-0.094185,-1.551608,-0.125381,-21.373728,-14.601128,6.868455,4636848834876538900.000000,0.541730,0.269114,-0.764745,0.221970,8.478913,-2.129305,-15.790280,-0.379420,-0.543148,-0.353178,-21.984660,-16.266364,-8.149313,4636846687392890900.000000,0.717468,0.361121,-0.430969,0.411213,0.323960,-0.035694,-9.900204,-0.001068,0.003204,0.000000,-27.173609,-7.556383,13.953062,4636847116889620500.000000,0.016735,0.115565,-0.993155,0.002855
1588062568596306,11.679578,0.872116,-2.317240,-0.100091,-1.639690,-0.141684,-21.425420,-14.489131,7.209500,4636848743306824700.000000,0.537132,0.270740,-0.768076,0.219655,8.568727,-3.711768,-15.465778,-0.528644,-1.133382,-0.108220,-22.143338,-16.339620,-8.233034,4636846687392890900.000000,0.716484,0.361594,-0.434829,0.408442,0.317392,-0.043191,-9.900204,-0.000575,0.003204,0.000000,-27.122057,-7.516915,13.992529,4636847116889620500.000000,0.016733,0.115566,-0.993155,0.002856
1588062568604118,12.062649,0.981240,-2.321204,-0.135020,-1.724386,-0.171527,-21.300866,-14.392901,7.419560,4636848727502356500.000000,0.532319,0.272443,-0.771550,0.217075,8.721873,-4.741882,-15.889801,-0.629512,-1.696334,0.140963,-22.308124,-16.248078,-8.128413,4636846687392890900.000000,0.714261,0.362247,-0.440762,0.405386,0.323029,-0.025349,-9.905840,0.000000,0.003204,0.000000,-27.200927,-7.431475,14.083606,4636847017734813700.000000,0.016730,0.115567,-0.993155,0.002859
1588062568611930,12.559187,0.605413,-1.996685,-0.187452,-1.819701,-0.187175,-20.944373,-14.307449,7.592261,4636848727502356500.000000,0.527261,0.274153,-0.775214,0.214193,11.069633,-3.304694,-7.870550,-0.682421,-1.930132,0.374270,-22.564407,-16.070243,-7.918348,4636846687392890900.000000,0.711299,0.362701,-0.447736,0.402536,0.329600,-0.012207,-9.901139,-0.000493,0.003204,0.000000,-27.207468,-7.385479,14.181265,4636846902141255700.000000,0.016728,0.115568,-0.993155,0.002861
1588062568619742,13.144705,-0.201915,-1.555843,-0.208222,-1.908695,-0.195438,-20.814003,-14.159552,8.012962,4636848727502356500.000000,0.521935,0.275906,-0.779029,0.211125,13.904512,-0.029529,9.401317,-0.575379,-1.663141,0.500497,-22.973374,-15.808633,-7.530276,4636846710316240900.000000,0.708411,0.362790,-0.453952,0.400580,0.329600,-0.017843,-9.910540,-0.000575,0.003204,0.000493,-27.200922,-7.424929,14.188746,4636846902141255700.000000,0.016726,0.115568,-0.993155,0.002862
1588062568627554,13.878088,-0.808343,-1.041782,-0.181284,-1.987165,-0.212931,-20.801414,-14.198618,8.393525,4636848727502356500.000000,0.516324,0.277816,-0.782918,0.208007,15.814710,2.661819,15.632452,-0.484648,-1.264126,0.222061,-23.284722,-15.662033,-7.341052,4636847047657188400.000000,0.706510,0.362986,-0.458510,0.398563,0.323966,-0.024415,-9.925558,0.000000,0.002218,0.001068,-27.286363,-7.437126,14.046026,4636846902141255700.000000,0.016720,0.115565,-0.993155,0.002865
1588062568635366,14.645424,-1.421977,-1.026836,-0.145279,-2.041310,-0.246731,-20.666104,-14.427997,8.614060,4636848727502356500.000000,0.510504,0.279930,-0.786802,0.204860,13.450232,2.989092,10.825989,-0.647531,-1.155677,-0.249287,-23.347559,-15.826865,-7.231186,4636847546386350100.000000,0.705748,0.363398,-0.462342,0.395097,0.317392,-0.018781,-9.901145,0.000000,0.002054,0.000575,-27.292943,-7.358253,13.895788,4636846902141255700.000000,0.016713,0.115564,-0.993155,0.002868
1588062568643178,15.466367,-1.482500,-1.214533,-0.172707,-2.076024,-0.288504,-20.507439,-14.601052,8.798933,4636848727502356500.000000,0.504607,0.282128,-0.790680,0.201495,10.845289,-1.536506,2.756343,-0.815019,-1.305353,-0.332738,-23.290774,-15.900186,-7.129124,4636847546386350100.000000,0.705058,0.363719,-0.466711,0.390873,0.323026,-0.023474,-9.893630,-0.001972,0.003697,0.000000,-27.207490,-7.346035,13.888262,4636846902141255700.000000,0.016713,0.115565,-0.993155,0.002863
1588062568650990,16.358874,-0.883973,-0.932985,-0.304940,-2.108067,-0.320303,-20.484022,-14.624469,9.065283,4636848727502356500.000000,0.498747,0.284170,-0.794638,0.197610,12.810879,-6.116115,-2.416035,-0.763932,-1.458411,0.133602,-23.461626,-15.808656,-7.115251,4636847546386350100.000000,0.703277,0.363550,-0.472069,0.387794,0.318335,-0.019724,-9.911469,-0.003287,0.004765,0.000000,-27.161472,-7.464336,14.036609,4636846902141255700.000000,0.016718,0.115566,-0.993155,0.002855
1588062568658802,17.064440,-0.489952,-0.296290,-0.550807,-2.146480,-0.338373,-20.411192,-14.624469,9.346023,4636848727502356500.000000,0.493018,0.285799,-0.798782,0.192870,14.573594,-5.255276,-4.760351,-0.627203,-1.628518,0.458643,-23.790282,-15.642978,-6.912201,4636847561588071400.000000,0.700463,0.363399,-0.478127,0.385601,0.322078,-0.016893,-9.918988,-0.001644,0.005341,0.000000,-27.127686,-7.516965,14.187798,4636846902141255700.000000,0.016725,0.115567,-0.993155,0.002853
1588062568666614,17.663007,-0.377042,0.460140,-0.849070,-2.193284,-0.347112,-20.128064,-14.697298,9.543555,4636848727502356500.000000,0.487442,0.286894,-0.803168,0.187116,13.610747,0.093158,-4.271727,-0.443245,-1.784958,0.293281,-24.097303,-15.552232,-6.621708,4636847814333929500.000000,0.697308,0.364277,-0.484077,0.383058,0.341807,-0.025360,-9.906780,-0.001068,0.004355,0.000000,-27.122014,-7.392098,14.143737,4636846902141255700.000000,0.016727,0.115568,-0.993155,0.002852
1588062568674426,18.176079,-0.116555,1.728456,-1.121600,-2.241346,-0.364601,-19.873123,-14.772337,9.882688,4636848727502356500.000000,0.481988,0.287535,-0.807753,0.180404,11.827380,4.144160,-4.226743,-0.407501,-1.884590,0.071623,-24.261287,-15.552232,-6.516297,4636848512753991700.000000,0.694207,0.365802,-0.489903,0.379816,0.336177,-0.023468,-9.900204,-0.001068,0.003204,0.001478,-27.127690,-7.378852,14.038514,4636846902141255700.000000,0.016725,0.115563,-0.993155,0.002852
1588062568682238,18.354108,0.322103,2.989965,-1.367724,-2.283044,-0.378367,-19.764204,-14.928820,10.020058,4636848727502356500.000000,0.476639,0.287755,-0.812492,0.172824,11.656212,5.419292,-3.742034,-0.698307,-1.885101,0.002891,-24.346605,-15.558269,-6.301011,4636848512753991700.000000,0.691582,0.366649,-0.496035,0.375808,0.323971,-0.025363,-9.883316,-0.001068,0.004190,0.001727,-27.122004,-7.470931,13.999108,4636846902141255700.000000,0.016727,0.115558,-0.993156,0.002851
1588062568690050,18.496960,1.035526,3.787610,-1.595583,-2.292681,-0.387542,-19.689169,-15.162098,10.034486,4636848727502356500.000000,0.471466,0.287555,-0.817301,0.164475,11.737247,4.164256,-3.154275,-0.917189,-1.823821,0.018468,-24.585558,-15.631657,-5.976768,4636848497607249900.000000,0.689322,0.366763,-0.502315,0.371483,0.317392,-0.006578,-9.891729,-0.000576,0.004356,0.000000,-27.200878,-7.437154,13.947433,4636846902141255700.000000,0.016730,0.115559,-0.993156,0.002853
1588062568697862,18.581037,2.229198,3.540528,-1.840065,-2.303324,-0.406097,-19.470315,-15.271024,10.117694,4636848727502356500.000000,0.466484,0.286935,-0.822162,0.155278,10.942205,2.560266,-2.691413,-0.875839,-1.783560,0.096921,-24.744406,-15.539318,-5.570329,4636848290433224700.000000,0.686925,0.366753,-0.508508,0.367486,0.328648,-0.005628,-9.913363,0.000000,0.003204,0.000000,-27.286320,-7.397686,13.895831,4636846902141255700.000000,0.016727,0.115560,-0.993156,0.002856
1588062568705674,18.300686,3.363434,2.657537,-2.154276,-2.344192,-0.447319,-19.236593,-15.283669,10.132145,4636848727502356500.000000,0.461679,0.285858,-0.827124,0.144930,10.012999,2.275240,-2.075959,-0.759649,-1.718802,0.151195,-24.739249,-15.345056,-5.284262,4636848190631444500.000000,0.684372,0.366834,-0.514410,0.363937,0.341807,-0.034713,-9.900204,-0.000492,0.004189,0.000000,-27.405519,-7.437071,13.848822,4636846902141255700.000000,0.016729,0.115561,-0.993155,0.002858
1588062568713486,17.397316,2.612791,1.027608,-2.411809,-2.431069,-0.482171,-19.067052,-15.346066,10.132145,4636848727502356500.000000,0.456821,0.284430,-0.832210,0.133566,9.747347,1.109708,-1.393210,-0.713014,-1.643671,0.175672,-24.676318,-15.014423,-5.088945,4636848190631444500.000000,0.681833,0.366865,-0.520053,0.360636,0.341807,-0.038532,-9.905830,-0.000576,0.003864,0.000000,-27.451688,-7.483138,13.939797,4636846902141255700.000000,0.016729,0.115562,-0.993155,0.002860
1588062568721298,16.438009,0.228497,-0.988211,-2.334466,-2.492302,-0.525288,-18.970763,-15.564876,10.288116,4636848727502356500.000000,0.451617,0.283261,-0.837169,0.122286,10.013966,-0.197892,-0.719309,-0.605523,-1.553289,0.208323,-24.756416,-14.856213,-4.899655,4636848190631444500.000000,0.679246,0.366973,-0.525327,0.357754,0.341807,-0.012207,-9.906785,0.000000,0.002629,0.000000,-27.332477,-7.438127,14.128536,4636846902141255700.000000,0.016724,0.115564,-0.993155,0.002863
1588062568729110,15.870571,-1.281665,-1.865867,-1.855221,-2.465051,-0.578338,-18.885313,-15.673846,10.710374,4636848727502356500.000000,0.445921,0.283052,-0.841654,0.112490,10.423665,-0.202780,-0.046457,-0.383005,-1.511389,0.175189,-24.931606,-15.033975,-4.788933,4636848175543543800.000000,0.676444,0.367666,-0.530110,0.355286,0.324931,-0.023458,-9.900204,-0.000492,0.004189,0.000000,-27.280677,-7.430483,14.143824,4636846902141255700.000000,0.016726,0.115565,-0.993155,0.002865
1588062568736922,15.182985,-1.352337,-1.497548,-1.340427,-2.331519,-0.610975,-18.737491,-15.832065,10.945482,4636848727502356500.000000,0.440049,0.283752,-0.845535,0.104462,10.883875,0.226710,0.124262,-0.262785,-1.482140,0.098620,-25.159219,-15.276830,-4.661757,4636847938286307300.000000,0.673612,0.368782,-0.534521,0.352894,0.316435,-0.025373,-9.900204,-0.000576,0.004356,0.000000,-27.286420,-7.443765,13.948517,4636846902141255700.000000,0.016728,0.115566,-0.993155,0.002866
1588062568744734,14.400384,-1.018718,-0.282863,-1.126416,-2.115575,-0.660737,-18.578797,-15.992569,11.047229,4636848544614380500.000000,0.434627,0.284867,-0.848814,0.097285,10.824321,0.833940,-0.202580,-0.255321,-1.477604,0.013889,-25.329285,-15.168031,-4.458714,4636847439012167700.000000,0.670871,0.370076,-0.538769,0.350290,0.340845,-0.006585,-9.905827,-0.000984,0.003204,0.000000,-27.173831,-7.352706,13.888176,4636846902141255700.000000,0.016726,0.115567,-0.993155,0.002866
1588062568752546,13.316054,-1.837450,1.182572,-1.072317,-1.873558,-0.695944,-18.274624,-16.151230,11.226206,4636848512753991700.000000,0.429923,0.286075,-0.851551,0.090490,10.943807,1.238399,-0.625137,-0.349550,-1.497670,-0.043547,-25.471731,-14.935627,-4.145919,4636847439012167700.000000,0.668280,0.371259,-0.543097,0.347296,0.348395,-0.016860,-9.906791,-0.001153,0.004188,0.000000,-27.048887,-7.300027,13.985816,4636846902141255700.000000,0.016728,0.115568,-0.993155,0.002865
1588062568760358,11.879407,-3.860577,1.164808,-0.955223,-1.609864,-0.630681,-18.225653,-16.247562,11.494269,4636848512753991700.000000,0.425911,0.287150,-0.853819,0.084482,11.018158,1.648610,-0.663473,-0.474557,-1.516556,-0.052831,-25.397625,-15.020233,-3.745353,4636847439012167700.000000,0.665817,0.372148,-0.547611,0.343972,0.336188,-0.042241,-9.900204,0.000000,0.004357,0.000000,-27.042111,-7.339362,13.993560,4636846902141255700.000000,0.016730,0.115569,-0.993154,0.002869
1588062568768170,9.912241,-4.280666,-0.362952,-0.595625,-1.512892,-0.524801,-18.298397,-16.333004,11.691874,4636848512753991700.000000,0.421762,0.288424,-0.855883,0.079954,10.956854,1.791651,-0.700649,-0.586810,-1.559421,-0.028517,-25.324117,-15.088350,-3.530212,4636847424030362600.000000,0.663365,0.372736,-0.552400,0.340395,0.335218,-0.037592,-9.905823,0.000000,0.003204,0.000000,-27.121939,-7.385479,13.985803,4636846902141255700.000000,0.016728,0.115571,-0.993154,0.002872
1588062568775982,7.809478,-4.951677,-1.807221,-0.216149,-1.524706,-0.372958,-18.238363,-16.345713,11.958114,4636848512753991700.000000,0.417081,0.289808,-0.857984,0.076930,11.057918,1.403572,-0.401147,-0.710144,-1.602346,0.005912,-25.442777,-15.058547,-3.222189,4636847194304028700.000000,0.660925,0.372971,-0.557490,0.336564,0.330570,-0.030033,-9.912412,0.000000,0.003204,0.000000,-27.127762,-7.346150,13.993567,4636846902141255700.000000,0.016725,0.115572,-0.993154,0.002876
1588062568783794,5.552364,-4.442656,-4.113057,0.148889,-1.448514,-0.232004,-18.225653,-16.272981,12.228463,4636848512753991700.000000,0.412185,0.291282,-0.859981,0.075442,11.193339,1.071701,0.128568,-0.761595,-1.616682,0.028441,-26.034004,-14.606687,-3.033149,4636846794767073300.000000,0.658467,0.373026,-0.562692,0.332642,0.317392,-0.036622,-9.918030,-0.000983,0.003204,0.000000,-27.121939,-7.344976,13.895906,4636846902141255700.000000,0.016723,0.115573,-0.993154,0.002875
1588062568791606,5.243731,-3.232284,-6.817877,0.532962,-1.120873,-0.227858,-18.298384,-16.125190,12.507411,4636848604143000600.000000,0.407939,0.293257,-0.861317,0.075622,11.157329,1.035929,0.350377,-0.712913,-1.592466,0.036493,-26.993901,-13.838164,-2.771387,4636846794767073300.000000,0.655949,0.373140,-0.567753,0.328868,0.317392,-0.025388,-9.913385,-0.001153,0.003204,0.001474,-27.127770,-7.431388,13.848812,4636846902141255700.000000,0.016722,0.115568,-0.993155,0.002874
1588062568799418,5.716676,-2.042327,-4.775046,0.419791,-0.707861,-0.322530,-18.373438,-16.028844,12.621932,4636848620128174100.000000,0.405232,0.295243,-0.861906,0.075742,10.799068,1.011515,-0.051614,-0.622925,-1.542614,0.022857,-27.533644,-13.257855,-2.598785,4636846794767073300.000000,0.653399,0.373435,-0.572526,0.325316,0.317392,-0.017823,-9.900204,0.000000,0.003204,0.001730,-27.048920,-7.510239,13.900326,4636846902141255700.000000,0.016719,0.115563,-0.993155,0.002878
1588062568807230,6.442602,-2.013172,-3.265433,-0.091892,-0.397915,-0.169530,-18.384350,-15.943394,12.634663,4636848620128174100.000000,0.404111,0.295811,-0.862325,0.074739,10.406128,0.986254,-0.420991,-0.470777,-1.468551,-0.000074,-27.613146,-12.944938,-2.395007,4636846794767073300.000000,0.650795,0.374061,-0.576861,0.322142,0.317392,-0.024415,-9.905819,0.000000,0.003204,0.000000,-27.042083,-7.517075,13.992369,4636846902141255700.000000,0.016717,0.115564,-0.993155,0.002881
1588062568815042,6.939700,-1.924378,-0.032830,-0.497078,0.031647,0.027306,-18.592093,-15.930661,12.634663,4636848620128174100.000000,0.404845,0.294949,-0.862409,0.073178,10.323726,0.971657,-0.514055,-0.299758,-1.387664,-0.002180,-27.629238,-13.030878,-2.085275,4636846802216740900.000000,0.648105,0.375012,-0.580753,0.319455,0.328622,-0.030030,-9.918026,0.000491,0.003696,0.000491,-27.161219,-7.437242,14.038514,4636846902141255700.000000,0.016716,0.115563,-0.993155,0.002886
